customer_id,recency,frequency,profit,r,f,m,rfm_score,customer_profile,address,postcode,state,country,property_valuation,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
2187,63.0,7,5644.17,2,3,4,234,Silver,6 Dovetail Circle,2200,NSW,Australia,9,Female,52,1997-12-27,Health,Mass Customer,No,2.0,25.817065519748645,20-34
2194,42.0,8,6198.41,3,4,4,344,Gold,9045 Kings Avenue,4153,QLD,Australia,11,Female,79,1958-09-10,Manufacturing,Affluent Customer,Yes,11.0,65.11424479105469,65-79
2195,2.0,5,4139.25,4,2,4,424,Platinum,9 Barnett Street,4179,QLD,Australia,10,Female,94,1987-05-02,Financial Services,Affluent Customer,Yes,13.0,36.472999590947914,35-49
2196,71.0,5,985.4700000000003,2,2,1,221,Silver,6779 Melrose Way,2450,NSW,Australia,7,Male,66,1976-06-08,Retail,High Net Worth,Yes,7.0,47.369869478762176,35-49
2197,119.0,3,378.15000000000015,1,1,1,111,Bronze,42473 Sycamore Pass,3355,VIC,Australia,4,Male,32,1993-09-16,Financial Services,Mass Customer,No,7.0,30.096414171671682,20-34
2198,25.0,3,1152.8999999999999,3,1,1,311,Silver,6631 Farragut Terrace,2148,NSW,Australia,6,Male,1,1998-01-10,Property,Affluent Customer,Yes,1.0,25.778734821650804,20-34
2199,24.0,4,2644.0299999999997,3,1,2,312,Gold,886 Rusk Pass,2321,NSW,Australia,4,Female,89,1983-02-09,Property,High Net Worth,Yes,13.0,40.69759010273118,35-49
2202,58.0,9,5046.64,2,4,4,244,Silver,26049 Straubel Point,2099,NSW,Australia,11,Female,46,1977-08-19,Financial Services,Affluent Customer,Yes,8.0,46.1734041167082,35-49
2203,49.0,5,3469.0499999999997,2,2,3,223,Silver,59929 West Alley,2026,NSW,Australia,10,Male,13,1998-12-23,Health,High Net Worth,Yes,2.0,24.828681090225793,20-34
2204,17.0,8,3346.58,4,4,3,443,Platinum,94 Vernon Parkway,2762,NSW,Australia,9,Female,16,1967-09-07,Entertainment,High Net Worth,No,7.0,56.12295818010443,50-64
2206,58.0,4,1464.6599999999999,2,1,1,211,Bronze,7 Novick Parkway,2160,NSW,Australia,5,Male,60,1957-05-25,Financial Services,Affluent Customer,No,14.0,66.40927480536025,65-79
2207,74.0,6,3604.1400000000003,2,3,3,233,Silver,02 Del Mar Center,4121,QLD,Australia,8,Female,93,1979-01-26,Manufacturing,Mass Customer,Yes,16.0,44.736002938039235,35-49
2209,265.0,1,445.2099999999999,1,1,1,111,Bronze,90 East Way,2145,NSW,Australia,8,Male,4,1993-08-04,Health,Affluent Customer,Yes,3.0,30.214144172972187,20-34
2210,27.0,9,4888.71,3,4,4,344,Gold,2 Goodland Lane,3977,VIC,Australia,5,Male,16,1985-11-24,Health,High Net Worth,No,5.0,37.9076628626099,35-49
2212,41.0,6,2722.7200000000003,3,3,2,332,Gold,9 Killdeer Avenue,4227,QLD,Australia,7,Female,22,1974-05-13,Manufacturing,Affluent Customer,Yes,20.0,49.442465083052475,50-64
2216,74.0,3,1644.6100000000001,2,1,1,211,Bronze,43491 Jenifer Street,2750,NSW,Australia,7,Female,29,1962-01-02,Property,High Net Worth,Yes,10.0,61.801377312598596,50-64
2218,21.0,3,2743.5600000000004,3,1,2,312,Gold,3468 Rigney Place,3505,VIC,Australia,1,Female,94,1992-05-27,Health,Affluent Customer,No,4.0,31.4023958140052,20-34
2220,85.0,4,2129.07,2,1,2,212,Silver,681 Butterfield Lane,2233,NSW,Australia,9,Male,35,1959-05-13,Financial Services,Mass Customer,Yes,13.0,64.4434575743425,65-79
2221,94.0,8,4651.259999999999,1,4,4,144,Bronze,48 Laurel Parkway,4017,QLD,Australia,5,Male,80,1995-11-07,Argiculture,Affluent Customer,No,7.0,27.95537089220667,20-34
2224,287.0,3,1041.01,1,1,1,111,Bronze,24 Hermina Alley,2262,NSW,Australia,6,Female,3,1998-08-18,Retail,High Net Worth,Yes,4.0,25.176395280113333,20-34
2225,208.0,3,3512.1000000000004,1,1,3,113,Bronze,82237 Dapin Court,4570,QLD,Australia,4,Female,45,1988-04-02,Health,Affluent Customer,No,19.0,35.55306283659978,35-49
2227,40.0,5,2168.4000000000005,3,2,2,322,Gold,60650 Mcbride Point,3918,VIC,Australia,7,Male,45,1976-07-16,Property,Affluent Customer,Yes,9.0,47.26582901249661,35-49
2228,168.0,4,1425.2700000000002,1,1,1,111,Bronze,81 Lien Drive,3216,VIC,Australia,3,Female,12,1956-03-09,Manufacturing,High Net Worth,No,9.0,67.61942970244918,65-79
2229,21.0,4,2114.24,3,1,2,312,Gold,37353 Alpine Circle,2214,NSW,Australia,8,Female,76,1959-04-10,Financial Services,Affluent Customer,Yes,7.0,64.53380850557313,65-79
2234,154.0,5,1409.35,1,2,1,121,Bronze,501 Reindahl Alley,2069,NSW,Australia,12,Male,48,1986-09-09,Manufacturing,Mass Customer,No,18.0,37.116407737590215,35-49
2235,80.0,6,3649.92,2,3,3,233,Silver,0 Mifflin Alley,4818,QLD,Australia,5,Female,75,1979-10-02,Health,Affluent Customer,No,16.0,44.054264093299096,35-49
2236,1.0,3,2123.71,4,1,2,412,Platinum,261 Mosinee Avenue,2335,NSW,Australia,5,Male,0,1968-04-16,Manufacturing,Affluent Customer,Yes,13.0,55.51514282455299,50-64
2238,141.0,3,2411.83,1,1,2,112,Bronze,9 Washington Drive,3079,VIC,Australia,9,Female,96,1978-09-14,Retail,Mass Customer,Yes,14.0,45.102882476975694,35-49
2239,32.0,2,736.73,3,1,1,311,Silver,48 Straubel Court,2400,NSW,Australia,1,Female,0,1960-01-11,Property,High Net Worth,Yes,8.0,63.7781461716443,50-64
2240,31.0,12,6128.299999999999,3,4,4,344,Gold,70 Old Gate Avenue,3043,VIC,Australia,7,Male,4,1969-07-25,Manufacturing,High Net Worth,Yes,16.0,54.24201606630333,50-64
2241,17.0,4,1454.3900000000003,4,1,1,411,Gold,40062 Steensland Center,3977,VIC,Australia,6,Male,45,1975-02-23,Financial Services,High Net Worth,No,10.0,48.659423679053766,35-49
2244,63.0,5,1796.0,2,2,2,222,Silver,259 Homewood Pass,2092,NSW,Australia,10,Male,97,1972-05-10,Manufacturing,Mass Customer,No,5.0,51.44935091917505,50-64
2245,74.0,7,3320.78,2,3,3,233,Silver,863 Crescent Oaks Hill,4215,QLD,Australia,1,Female,11,1980-04-21,Argiculture,Mass Customer,No,3.0,43.50120687788741,35-49
2247,29.0,7,4957.3,3,3,4,334,Gold,97 Randy Junction,2040,NSW,Australia,12,Female,17,1995-01-20,Retail,High Net Worth,Yes,1.0,28.752101831240324,20-34
2248,51.0,8,3914.5,2,4,3,243,Silver,047 Northfield Trail,3127,VIC,Australia,12,Female,33,1996-05-23,Manufacturing,Mass Customer,No,1.0,27.413265304822943,20-34
2253,84.0,5,1639.55,2,2,1,221,Silver,90 2nd Lane,2768,NSW,Australia,10,Female,28,1959-02-08,Manufacturing,Affluent Customer,Yes,13.0,64.70082083299943,65-79
2254,3.0,5,2318.8900000000003,4,2,2,422,Platinum,8718 Warner Avenue,2148,NSW,Australia,8,Female,36,1955-10-21,Health,Affluent Customer,No,18.0,68.00273668342757,65-79
2255,143.0,2,1458.6999999999998,1,1,1,111,Bronze,4 Mallory Hill,2880,NSW,Australia,1,Male,92,1992-07-11,Health,Affluent Customer,Yes,5.0,31.27918999869072,20-34
2256,169.0,3,1461.0,1,1,1,111,Bronze,29180 American Ash Circle,2560,NSW,Australia,9,Female,28,1978-02-26,Retail,Mass Customer,No,15.0,45.650463878373394,35-49
2257,64.0,5,4193.32,2,2,4,224,Silver,6471 Meadow Valley Court,2097,NSW,Australia,11,Male,27,1977-10-13,Entertainment,Mass Customer,No,15.0,46.02281923132383,35-49
2258,52.0,6,3881.78,2,3,3,233,Silver,9 Waxwing Pass,2008,NSW,Australia,11,Female,63,1974-03-21,Retail,High Net Worth,No,7.0,49.58757415442287,50-64
2260,17.0,6,5378.6,4,3,4,434,Platinum,40 Rigney Street,2200,NSW,Australia,8,Male,38,1967-02-09,Argiculture,High Net Worth,No,11.0,56.697918651572024,50-64
2261,35.0,4,1465.1599999999999,3,1,1,311,Silver,7035 Crest Line Place,3101,VIC,Australia,11,Male,81,1980-09-21,Health,Mass Customer,Yes,13.0,43.082307105818174,35-49
2262,75.0,4,1502.68,2,1,1,211,Bronze,9129 Gale Court,4226,QLD,Australia,8,Female,90,1984-04-21,Health,Mass Customer,Yes,2.0,39.501124740677206,35-49
2263,35.0,5,3371.48,3,2,3,323,Gold,71109 Vernon Way,3350,VIC,Australia,4,Female,79,1987-02-06,Argiculture,Mass Customer,Yes,21.0,36.70572168654194,35-49
2264,153.0,6,2557.6200000000003,1,3,2,132,Bronze,883 Almo Terrace,3977,VIC,Australia,6,Female,18,1972-07-17,Health,Affluent Customer,No,9.0,51.263173242699835,50-64
2268,35.0,8,4473.32,3,4,4,344,Gold,9574 David Lane,3218,VIC,Australia,8,Female,66,1965-10-07,Health,Mass Customer,No,19.0,58.03949308499639,50-64
2270,129.0,5,5154.68,1,2,4,124,Bronze,38 Valley Edge Plaza,3095,VIC,Australia,10,Male,50,1966-09-28,Retail,Affluent Customer,No,9.0,57.06479819050848,50-64
2272,104.0,6,3344.13,1,3,3,133,Bronze,503 Clove Crossing,4306,QLD,Australia,4,Female,82,1994-12-21,Manufacturing,Mass Customer,No,1.0,28.83423904144998,20-34
2275,121.0,6,5688.289999999999,1,3,4,134,Bronze,3417 Huxley Pass,3355,VIC,Australia,2,Female,77,1992-07-19,Financial Services,High Net Worth,Yes,8.0,31.257286742634808,20-34
2277,36.0,4,2713.72,3,1,2,312,Gold,09 Grim Lane,3752,VIC,Australia,4,Female,44,1963-08-22,Financial Services,High Net Worth,Yes,7.0,60.16684682942646,50-64
2278,34.0,4,279.77999999999986,3,1,1,311,Silver,31953 Dixon Way,2580,NSW,Australia,4,Male,11,1977-09-25,Health,Affluent Customer,Yes,8.0,46.07210155744962,35-49
2279,35.0,8,4008.7599999999998,3,4,3,343,Gold,463 Rowland Drive,2066,NSW,Australia,9,Male,42,1979-03-19,Health,Mass Customer,No,3.0,44.59363177367583,35-49
2282,14.0,6,3131.5100000000007,4,3,3,433,Platinum,953 Del Sol Point,3630,VIC,Australia,4,Male,81,1957-02-25,Financial Services,Affluent Customer,Yes,7.0,66.65294852898224,65-79
2284,34.0,7,4735.67,3,3,4,334,Gold,10055 Old Shore Lane,3630,VIC,Australia,1,Female,83,1974-02-16,Telecommunications,High Net Worth,No,14.0,49.677925085653484,50-64
2285,39.0,7,1796.2899999999997,3,3,2,332,Gold,018 Porter Court,3631,VIC,Australia,6,Female,71,1973-10-27,Health,High Net Worth,No,5.0,49.9845706704362,50-64
2286,49.0,5,2878.73,2,2,3,223,Silver,67 Elka Court,3630,VIC,Australia,3,Female,20,1995-06-02,Manufacturing,High Net Worth,No,5.0,28.387960199310854,20-34
2287,159.0,2,273.70000000000005,1,1,1,111,Bronze,5086 Meadow Ridge Circle,3350,VIC,Australia,7,Female,53,1974-04-22,Telecommunications,High Net Worth,No,20.0,49.49996113019923,50-64
2288,29.0,6,4438.469999999999,3,3,4,334,Gold,66 Talmadge Terrace,3630,VIC,Australia,1,Male,63,1964-05-04,Manufacturing,High Net Worth,No,8.0,59.465942635637404,50-64
2289,59.0,4,2224.75,2,1,2,212,Silver,09356 Badeau Drive,3630,VIC,Australia,1,Female,97,1980-09-25,Health,Affluent Customer,Yes,13.0,43.07135547779022,35-49
2290,72.0,5,4225.77,2,2,4,224,Silver,1032 Killdeer Place,3631,VIC,Australia,3,Male,18,1981-03-10,Manufacturing,Mass Customer,Yes,5.0,42.616862914630126,35-49
2291,107.0,1,198.22000000000003,1,1,1,111,Bronze,91 Ilene Parkway,3630,VIC,Australia,1,Male,67,1971-04-13,Manufacturing,Affluent Customer,Yes,4.0,52.525348372921535,50-64
2292,45.0,7,4768.849999999999,3,3,4,334,Gold,5015 Pawling Park,2525,NSW,Australia,9,Female,17,1998-06-02,Health,Mass Customer,Yes,2.0,25.38721411965145,20-34
2293,85.0,5,1410.5300000000002,2,2,1,221,Silver,5701 Sugar Court,2880,NSW,Australia,1,Female,70,1958-03-07,Financial Services,Affluent Customer,No,16.0,65.62623340136155,65-79
2294,73.0,7,5050.26,2,3,4,234,Silver,7 Melrose Circle,4017,QLD,Australia,5,Male,25,1987-06-16,Manufacturing,Mass Customer,No,21.0,36.34979377563343,35-49
2296,36.0,4,3592.5,3,1,3,313,Gold,23 Village Way,4215,QLD,Australia,9,Female,16,2002-01-01,Retail,Affluent Customer,No,1.0,21.803293847503493,20-34
2297,37.0,5,4274.88,3,2,4,324,Gold,834 Pierstorff Lane,4228,QLD,Australia,10,Female,16,1971-11-27,Manufacturing,Affluent Customer,Yes,19.0,51.90110557532816,50-64
2298,45.0,5,2337.75,3,2,2,322,Gold,974 Fisk Alley,3977,VIC,Australia,4,Male,64,1997-10-28,Property,Mass Customer,Yes,5.0,25.981339940167956,20-34
2299,59.0,6,3142.75,2,3,3,233,Silver,531 Springview Lane,3101,VIC,Australia,10,Male,11,1986-10-21,Property,High Net Worth,Yes,7.0,37.001415643296696,35-49
2301,5.0,5,4639.99,4,2,4,424,Platinum,3242 Arizona Junction,4101,QLD,Australia,10,Male,66,1966-10-30,Financial Services,Mass Customer,Yes,19.0,56.97718516628485,50-64
2303,144.0,2,969.6199999999999,1,1,1,111,Bronze,1913 Magdeline Point,2022,NSW,Australia,12,Male,22,1993-04-13,Retail,Mass Customer,Yes,4.0,30.52352766476189,20-34
2305,78.0,4,2178.3199999999997,2,1,2,212,Silver,84 Main Lane,3149,VIC,Australia,10,Female,91,1984-07-09,Financial Services,Affluent Customer,Yes,13.0,39.284830087125115,35-49
2306,6.0,4,2513.7799999999997,4,1,2,412,Platinum,9 Lake View Avenue,3178,VIC,Australia,9,Female,98,1960-04-19,Financial Services,High Net Worth,Yes,9.0,63.50709337795244,50-64
2307,81.0,11,3887.07,2,4,3,243,Silver,015 Fulton Pass,4568,QLD,Australia,8,Female,57,1978-06-28,Retail,High Net Worth,Yes,13.0,45.316439223520796,35-49
2308,13.0,9,5077.969999999999,4,4,4,444,Platinum,00 Marcy Crossing,3115,VIC,Australia,9,Female,52,1963-03-19,Financial Services,Mass Customer,Yes,17.0,60.593960322516665,50-64
2309,53.0,12,7161.99,2,4,4,244,Silver,0991 Commercial Road,4300,QLD,Australia,5,Male,40,1985-01-13,Manufacturing,Affluent Customer,No,14.0,38.770103569811276,35-49
2312,41.0,4,1578.0600000000004,3,1,1,311,Silver,25139 Rockefeller Center,4350,QLD,Australia,2,Female,72,1979-08-10,Manufacturing,Mass Customer,No,18.0,44.19937316466948,35-49
2313,44.0,6,2842.4700000000003,3,3,3,333,Gold,159 Graceland Terrace,4343,QLD,Australia,1,Female,54,1966-07-10,Manufacturing,Mass Customer,No,12.0,57.28383075106756,50-64
2314,48.0,3,2355.7599999999998,2,1,2,212,Silver,0522 Nelson Crossing,4304,QLD,Australia,3,Male,59,1993-12-22,Health,High Net Worth,Yes,7.0,29.830837191993798,20-34
2315,152.0,5,600.7599999999998,1,2,1,121,Bronze,90609 Charing Cross Lane,2250,NSW,Australia,7,Male,25,1994-03-01,Financial Services,Affluent Customer,No,8.0,29.641921608511588,20-34
2316,46.0,4,1437.54,2,1,1,211,Bronze,360 Troy Parkway,3223,VIC,Australia,6,Male,79,1978-03-21,Financial Services,Affluent Customer,Yes,11.0,45.58749201721266,35-49
2317,53.0,5,2715.29,2,2,2,222,Silver,08475 Shoshone Park,3116,VIC,Australia,9,Male,97,1976-12-07,Health,Mass Customer,Yes,16.0,46.87157040349027,35-49
2318,16.0,7,3627.48,4,3,3,433,Platinum,44778 Bellgrove Crossing,3205,VIC,Australia,10,Female,30,1988-03-01,Manufacturing,Mass Customer,Yes,6.0,35.64067586082341,35-49
2319,9.0,4,4564.900000000001,4,1,4,414,Platinum,69444 Mccormick Junction,2539,NSW,Australia,9,Male,63,1985-05-03,Entertainment,High Net Worth,No,18.0,38.46893379904254,35-49
2320,24.0,3,1690.96,3,1,1,311,Silver,64 Macpherson Junction,2208,NSW,Australia,11,Female,14,1965-12-21,Manufacturing,Affluent Customer,No,16.0,57.83415005947225,50-64
2321,161.0,3,3183.5299999999997,1,1,3,113,Bronze,386 Jay Junction,4218,QLD,Australia,3,Female,27,1980-03-25,Manufacturing,Mass Customer,Yes,20.0,43.575130367076106,35-49
2322,67.0,4,2585.1499999999996,2,1,2,212,Silver,496 Summit Road,2120,NSW,Australia,10,Male,72,1992-05-24,Health,Mass Customer,Yes,2.0,31.410609535026165,20-34
2323,212.0,3,1959.79,1,1,2,112,Bronze,54970 Veith Hill,4125,QLD,Australia,7,Male,2,1988-04-30,Property,High Net Worth,No,13.0,35.476401440404096,35-49
2324,78.0,4,1322.2199999999998,2,1,1,211,Bronze,33477 Trailsway Park,4818,QLD,Australia,5,Male,44,1966-08-05,Manufacturing,Mass Customer,Yes,16.0,57.212645168885864,50-64
2325,121.0,5,2178.83,1,2,2,122,Bronze,92 Schlimgen Hill,3023,VIC,Australia,8,Male,50,1964-01-06,Retail,High Net Worth,Yes,12.0,59.79175356946904,50-64
2326,112.0,1,309.80999999999995,1,1,1,111,Bronze,3 Talisman Court,3204,VIC,Australia,11,Male,64,1966-06-22,Retail,High Net Worth,No,14.0,57.33311307719335,50-64
2328,151.0,1,356.5,1,1,1,111,Bronze,6505 Fieldstone Alley,4037,QLD,Australia,8,Male,63,1986-06-03,Health,Mass Customer,Yes,8.0,37.38472262427509,35-49
2329,8.0,5,2276.9,4,2,2,422,Platinum,5 1st Park,2285,NSW,Australia,6,Female,7,1957-12-19,IT,Affluent Customer,No,20.0,65.83979014790665,65-79
2330,4.0,3,1203.34,4,1,1,411,Gold,83 American Ash Drive,2261,NSW,Australia,8,Female,5,1990-01-17,Property,Mass Customer,No,9.0,33.7597337470223,20-34
2331,19.0,7,3707.24,3,3,3,333,Gold,94 Twin Pines Trail,2567,NSW,Australia,8,Female,48,1963-04-11,Financial Services,Mass Customer,Yes,10.0,60.53098846135593,50-64
2332,31.0,4,651.6399999999999,3,1,1,311,Silver,034 Eagan Avenue,2560,NSW,Australia,6,Male,99,1977-04-20,Property,High Net Worth,Yes,10.0,46.50469086455381,35-49
2333,92.0,4,2113.9000000000005,1,1,2,112,Bronze,3 Mariners Cove Terrace,3108,VIC,Australia,10,Male,82,1966-04-19,Financial Services,Mass Customer,Yes,10.0,57.50833912564062,50-64
2334,69.0,3,1315.76,2,1,1,211,Bronze,2 Raven Way,3106,VIC,Australia,10,Male,30,1996-03-16,Health,Affluent Customer,No,5.0,27.59944298129816,20-34
2336,74.0,9,5853.82,2,4,4,244,Silver,366 Hovde Park,2566,NSW,Australia,8,Male,59,1978-01-19,Health,Affluent Customer,No,17.0,45.75450434463896,35-49
2337,172.0,3,398.42999999999995,1,1,1,111,Bronze,2 Straubel Lane,2477,NSW,Australia,6,Female,47,2000-01-11,Health,Mass Customer,No,1.0,23.777324799542207,20-34
2338,23.0,7,3574.31,3,3,3,333,Gold,0 Butterfield Junction,2340,NSW,Australia,5,Female,13,1986-11-28,Manufacturing,Mass Customer,No,5.0,36.89737517703114,35-49
2339,25.0,7,2368.37,3,3,2,332,Gold,7174 Thackeray Point,2153,NSW,Australia,10,Male,3,1958-12-28,Property,Affluent Customer,Yes,16.0,64.81581292729295,65-79
2340,5.0,9,4585.400000000001,4,4,4,444,Platinum,29 Portage Street,4070,QLD,Australia,7,Male,33,1978-03-29,Health,Mass Customer,Yes,16.0,45.56558876115675,35-49
2343,62.0,3,3275.66,2,1,3,213,Silver,533 Ramsey Center,4507,QLD,Australia,5,Male,6,1959-03-24,Argiculture,High Net Worth,Yes,5.0,64.58035292469194,65-79
2344,47.0,6,2605.09,2,3,2,232,Silver,694 Northwestern Court,2155,NSW,Australia,10,Male,93,1993-03-04,Financial Services,Mass Customer,Yes,7.0,30.63304394504143,20-34
2345,0.0,4,4609.14,4,1,4,414,Platinum,4 Huxley Alley,4070,QLD,Australia,8,Female,50,1986-07-15,Retail,Affluent Customer,Yes,3.0,37.26973052998157,35-49
2348,60.0,4,831.6700000000001,2,1,1,211,Bronze,24 Corben Terrace,2164,NSW,Australia,8,Female,2,1957-11-07,Manufacturing,Mass Customer,No,16.0,65.95478224220017,65-79
2349,54.0,5,2500.26,2,2,2,222,Silver,99 Eastlawn Way,2360,NSW,Australia,1,Female,23,1979-03-05,Telecommunications,High Net Worth,No,3.0,44.63196247177367,35-49
2351,55.0,7,4068.23,2,3,3,233,Silver,0866 Pennsylvania Junction,3181,VIC,Australia,10,Female,35,1992-03-15,Retail,Affluent Customer,Yes,10.0,31.60226302551536,20-34
2353,81.0,10,4842.52,2,4,4,244,Silver,22774 Pennsylvania Hill,2262,NSW,Australia,6,Male,93,1978-12-27,Health,Affluent Customer,Yes,12.0,44.81814014824889,35-49
2354,36.0,5,3458.1499999999996,3,2,3,323,Gold,9 Merrick Plaza,3138,VIC,Australia,8,Female,99,1958-12-19,Retail,Mass Customer,No,17.0,64.84045409035585,65-79
2356,146.0,4,2674.92,1,1,2,112,Bronze,3 School Drive,4173,QLD,Australia,7,Female,58,1994-12-17,Manufacturing,Affluent Customer,No,3.0,28.845190669477933,20-34
2357,40.0,4,2741.81,3,1,2,312,Gold,9292 Mcguire Plaza,2073,NSW,Australia,12,Female,39,1962-10-15,Manufacturing,Mass Customer,No,6.0,61.01833590859989,50-64
2358,3.0,11,3682.7300000000005,4,4,3,443,Platinum,6 Graceland Court,4301,QLD,Australia,2,Male,26,1959-05-01,Retail,High Net Worth,Yes,15.0,64.47631245842638,65-79
2359,82.0,8,2688.57,2,4,2,242,Silver,24 Lerdahl Street,4825,QLD,Australia,3,Female,80,1986-03-25,Property,High Net Worth,Yes,7.0,37.57637611476429,35-49
2360,27.0,6,4962.2,3,3,4,334,Gold,801 Kings Parkway,2227,NSW,Australia,10,Female,0,1974-11-03,Financial Services,High Net Worth,Yes,5.0,48.966069263836474,35-49
2362,45.0,3,959.32,3,1,1,311,Silver,89972 Graedel Point,2176,NSW,Australia,9,Male,49,1972-06-05,Financial Services,Affluent Customer,Yes,19.0,51.37816533699335,50-64
2363,58.0,6,3222.99,2,3,3,233,Silver,17123 Northport Circle,4223,QLD,Australia,9,Male,92,1983-12-30,Entertainment,Mass Customer,Yes,16.0,39.81050823246691,35-49
2365,1.0,5,2411.63,4,2,2,422,Platinum,743 Stone Corner Parkway,4127,QLD,Australia,6,Female,2,1998-10-18,Argiculture,Mass Customer,Yes,3.0,25.009382952687034,20-34
2366,19.0,5,2554.42,3,2,2,322,Gold,33 Prentice Street,2300,NSW,Australia,9,Female,51,1975-06-15,Health,Mass Customer,Yes,15.0,48.35277809427105,35-49
2367,25.0,6,4188.12,3,3,4,334,Gold,5 Columbus Crossing,3040,VIC,Australia,10,Male,40,1957-05-22,Manufacturing,Mass Customer,Yes,16.0,66.41748852638122,65-79
2368,74.0,6,4675.969999999999,2,3,4,234,Silver,29 Basil Point,2284,NSW,Australia,5,Female,98,1993-01-22,Manufacturing,Mass Customer,No,10.0,30.745298132327957,20-34
2369,1.0,8,6854.59,4,4,4,444,Platinum,1 Bay Pass,3219,VIC,Australia,5,Female,80,1996-10-28,Financial Services,Mass Customer,Yes,1.0,26.98067599771876,20-34
2370,20.0,3,1902.53,3,1,2,312,Gold,89 Oak Hill,2508,NSW,Australia,10,Female,35,1996-03-19,Property,High Net Worth,No,7.0,27.591229260277196,20-34
2371,93.0,5,2642.95,1,2,2,122,Bronze,03 Clarendon Way,2099,NSW,Australia,10,Female,22,1966-11-18,Manufacturing,High Net Worth,Yes,8.0,56.92516493315207,50-64
2372,0.0,8,2940.0299999999997,4,4,3,443,Platinum,0 Gateway Road,3149,VIC,Australia,12,Male,14,1977-09-10,Health,Affluent Customer,No,10.0,46.113170162554454,35-49
2373,45.0,4,2381.7400000000002,3,1,2,312,Gold,631 Fuller Parkway,3023,VIC,Australia,7,Female,51,1982-05-22,Manufacturing,High Net Worth,Yes,16.0,41.41765964556916,35-49
2374,14.0,7,5300.04,4,3,4,434,Platinum,43898 Prentice Court,3025,VIC,Australia,9,Male,6,1993-06-15,Financial Services,Mass Customer,No,9.0,30.351039523321614,20-34
2375,43.0,7,5641.47,3,3,4,334,Gold,2 Melody Alley,3172,VIC,Australia,8,Female,21,1987-03-17,Retail,Affluent Customer,No,8.0,36.59894331326939,35-49
2377,7.0,5,4707.549999999999,4,2,4,424,Platinum,86686 Novick Center,3147,VIC,Australia,11,Female,29,1998-10-02,IT,High Net Worth,No,2.0,25.05318946479885,20-34
2379,3.0,11,8252.73,4,4,4,444,Platinum,5390 Park Meadow Park,2222,NSW,Australia,10,Female,85,1981-05-05,Health,Affluent Customer,Yes,15.0,42.46354012223877,35-49
2380,42.0,6,4015.95,3,3,3,333,Gold,4 Judy Park,2016,NSW,Australia,10,Female,44,1956-04-09,Retail,Mass Customer,Yes,15.0,67.53455458523254,65-79
2381,29.0,7,2731.88,3,3,2,332,Gold,9 American Ash Plaza,2015,NSW,Australia,9,Female,91,1973-02-12,Argiculture,Affluent Customer,Yes,5.0,50.688212771232244,50-64
2382,38.0,7,1301.43,3,3,1,331,Gold,3 Riverside Drive,4034,QLD,Australia,8,Male,79,1971-07-05,Retail,Mass Customer,Yes,4.0,52.29810209134149,50-64
